bodyId_post,class,celltypePredictedNt,predictedNtProb,hemilineage,modality,size,type_post,downstream,upstream,description
14607,intrinsic neuron,acetylcholine,0.9198054671287537,TBD,-,1136140411,INXXX212,4885,2900,-
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
15019,ascending neuron,acetylcholine,0.9219996929168701,09B,chemosensory_unknown,1373781702,AN09B018,2751,3614,-
15190,intrinsic neuron,acetylcholine,0.8670442700386047,TBD,-,1032385990,INXXX239,4417,3705,-
15263,sensory neuron,acetylcholine,0.6675537824630737,-,chemosensory,461771617,SNch01,3498,571,-
15312,intrinsic neuron,acetylcholine,0.9455986618995667,TBD,unknown,1015664515,INXXX240,6136,2073,-
15363,ascending neuron,acetylcholine,0.9419374465942383,09B,chemosensory_unknown,1355027248,AN09B018,2801,3496,-
15612,intrinsic neuron,acetylcholine,0.9357402920722961,01A,-,963306971,IN01A044,3927,2134,aV
15915,sensory neuron,acetylcholine,0.5494201183319092,-,chemosensory,307115538,SNch01,2947,260,-
15920,ascending neuron,acetylcholine,0.8605040311813354,09B,chemosensory_unknown,900485673,AN09B018,1464,2459,-
15935,intrinsic neuron,gaba,0.713293731212616,00A,-,926915071,IN00A027,4178,2542,-
16120,intrinsic neuron,acetylcholine,0.8484629392623901,01A,chemosensory_unknown,896943134,IN01A045,5560,1686,"aV, ipsi dendrites, contra axon"
16163,intrinsic neuron,gaba,0.7797746062278748,00A,-,892181717,IN00A027,4346,2975,-
16516,intrinsic neuron,acetylcholine,0.9387472867965698,01A,chemosensory_unknown,845930472,IN01A045,4996,2466,"aV, ipsi ventral dendrites, contra axons"
16621,intrinsic neuron,gaba,0.5594451427459717,00A,chemosensory_unknown,913459445,IN00A033,3943,2207,aV
16684,intrinsic neuron,acetylcholine,0.911861002445221,01A,chemosensory_unknown,828129342,IN01A045,5036,2190,"aV, ipsi ventral dendrites, contra axons"
16742,intrinsic neuron,gaba,0.9612456560134888,TBD,-,818981520,INXXX292,2916,1237,-
16787,intrinsic neuron,gaba,0.8410652875900269,TBD,unknown,1025497228,INXXX243,5940,3617,-
16994,intrinsic neuron,acetylcholine,0.9572913646697998,TBD,-,811974652,INXXX297,5432,1855,-
17241,intrinsic neuron,acetylcholine,0.9228537082672119,01A,-,821156244,IN01A046,4205,2379,aV contra
17301,intrinsic neuron,gaba,0.8724666833877563,TBD,unknown,985656396,INXXX243,5753,3348,-
17367,intrinsic neuron,acetylcholine,0.9463352560997009,TBD,-,758819623,INXXX297,5040,1723,-
17803,intrinsic neuron,acetylcholine,0.9256872534751892,TBD,-,891663131,INXXX231,4919,2511,-
17904,intrinsic neuron,acetylcholine,0.9519915580749512,01A,chemosensory_unknown,710867245,IN01A045,4353,2275,"aV, ipsi ventral dendrites, contra axon"
18024,intrinsic neuron,acetylcholine,0.9195542335510254,01A,chemosensory_unknown,491852768,IN01A059,1819,2780,-
18531,intrinsic neuron,acetylcholine,0.7846391201019287,TBD,-,969871200,INXXX244,3903,2091,-
18847,intrinsic neuron,gaba,0.8929450511932373,TBD,unknown,934749403,INXXX256,3749,2148,-
18864,intrinsic neuron,gaba,0.7715684175491333,TBD,-,633765638,INXXX345,2451,841,-
18975,intrinsic neuron,acetylcholine,0.9321007132530212,01A,unknown,472287018,IN01A065,1765,2845,-
19258,intrinsic neuron,gaba,0.7950581312179565,TBD,unknown,731229116,INXXX253,2784,3456,-
19385,ascending neuron,acetylcholine,0.8533355593681335,09B,chemosensory_unknown,606508088,AN09B042,933,745,soma really looks midline but arbours asymmetric; maybe serial 14487
19427,intrinsic neuron,acetylcholine,0.9367920160293579,01A,chemosensory_unknown,594370034,IN01A061,2267,3334,-
19491,intrinsic neuron,gaba,0.6955551505088806,00A,chemosensory_unknown,613036145,IN00A024,2934,1309,-
19895,intrinsic neuron,gaba,0.8741707801818848,TBD,-,561123860,INXXX375,1420,1312,-
20013,ascending neuron,acetylcholine,0.8378108143806458,09B,chemosensory_unknown,551656810,AN09B042,558,581,soma really looks midline but arbours asymmetric; maybe serial 14487
20129,ascending neuron,acetylcholine,0.8794668316841125,09B,chemosensory_unknown,1060795929,AN09B018,1779,3361,-
20224,intrinsic neuron,acetylcholine,0.8720021843910217,01A,unknown,689889376,IN01A051,4840,5160,"aV, contra only"
20545,intrinsic neuron,acetylcholine,0.922605574131012,01A,chemosensory_unknown,539617218,IN01A059,2529,3279,aV mostly contra
20599,intrinsic neuron,gaba,0.6395655870437622,TBD,-,520735282,INXXX382,2267,1897,was: A6
20604,intrinsic neuron,gaba,0.8141577839851379,00A,-,937252714,IN00A027,4418,3474,-
20693,intrinsic neuron,acetylcholine,0.8631024956703186,TBD,chemosensory_unknown,576633271,INXXX370,3612,1343,-
20846,intrinsic neuron,acetylcholine,0.9367903470993042,01A,chemosensory_unknown,512185881,IN01A061,2017,3284,"aV, contra only, was: A5"
21219,sensory neuron,acetylcholine,0.7335415482521057,-,chemosensory,487999720,SNch01,3179,573,-
21669,ascending neuron,acetylcholine,0.8850222826004028,09B,unknown,962910520,AN09B037,481,1892,was A5
21672,intrinsic neuron,acetylcholine,0.8982641696929932,01A,tactile_unknown,609694885,IN01A048,4364,3242,aV mainly contra
21750,descending neuron,gaba,0.6132360696792603,NA,tactile_unknown,1519223575,DNxn180,11343,1101,-
21976,sensory neuron,acetylcholine,0.7458394169807434,-,chemosensory,450509541,SNch01,3240,346,-
22123,sensory neuron,acetylcholine,0.6600474715232849,-,chemosensory,444937729,SNch01,3527,425,-
22247,sensory neuron,acetylcholine,0.7344970703125,-,chemosensory,439656464,SNch01,3188,413,-
22326,intrinsic neuron,gaba,0.6623334884643555,TBD,-,590782473,INXXX382,2860,2425,-
22594,ascending neuron,acetylcholine,0.9291706681251526,09B,chemosensory_unknown,2166200852,AN09B018,6178,8365,-
22613,sensory neuron,acetylcholine,0.5445711612701416,-,chemosensory,423527156,SNch01,3813,489,-
22719,sensory neuron,acetylcholine,0.7120047807693481,-,chemosensory,414988612,SNch01,3167,423,-
22794,intrinsic neuron,acetylcholine,0.5537384152412415,01A,chemosensory_unknown,429615791,IN01A061,1928,3158,aV mostly contra
22826,intrinsic neuron,gaba,0.8602432012557983,TBD,-,554171163,INXXX374,1953,1278,-
22995,sensory neuron,acetylcholine,0.7794892191886902,-,chemosensory,406141647,SNch01,2681,319,-
23216,intrinsic neuron,gaba,0.7511128783226013,TBD,-,512104587,INXXX382,2428,2100,Was A7 but partner seemed like A6
23345,intrinsic neuron,acetylcholine,0.9036447405815125,01A,chemosensory_unknown,551341825,IN01A059,1940,2816,"aV, contra only"
23392,sensory neuron,acetylcholine,0.6212602853775024,-,chemosensory,390260957,SNch01,2982,316,-
23654,intrinsic neuron,gaba,0.5832847356796265,TBD,-,520310489,INXXX382,2341,2045,partner confirmed
23684,sensory neuron,acetylcholine,0.5879998207092285,-,chemosensory,378868330,SNch01,3403,326,-
23757,intrinsic neuron,acetylcholine,0.7659229040145874,TBD,chemosensory_unknown,561449660,INXXX370,3192,1467,-
24449,intrinsic neuron,acetylcholine,0.772436797618866,TBD,chemosensory_unknown,566910327,INXXX370,3244,1719,-
24748,intrinsic neuron,acetylcholine,0.9340736865997314,01A,unknown,556010305,IN01A065,2644,2939,-
25658,sensory neuron,acetylcholine,0.6759321093559265,-,chemosensory,302881534,SNch01,4161,194,-
27431,intrinsic neuron,gaba,0.47682783007621765,00A,-,776422450,IN00A017,3153,1632,-
28513,intrinsic neuron,gaba,0.8321582078933716,00A,chemosensory_unknown,704040014,IN00A033,3983,1272,-
30204,intrinsic neuron,gaba,0.9471474289894104,TBD,unknown,299984919,INXXX440,917,640,-
30464,ascending neuron,acetylcholine,0.839637041091919,09B,unknown,876332184,AN09B037,363,1774,9B? ECM; was A5
32348,intrinsic neuron,gaba,0.9191730618476868,TBD,unknown,269182145,INXXX440,764,609,A4 or A5
102359,intrinsic neuron,acetylcholine,0.929660439491272,01A,chemosensory_unknown,761868735,IN01A045,4150,2079,"aV, ipsi ventral dendrites, contra axon"
102798,intrinsic neuron,acetylcholine,0.9594910740852356,19B,chemosensory_unknown,616137879,IN19B068,3616,1660,pI? fig 8; 19B?
152358,intrinsic neuron,gaba,0.591327428817749,TBD,-,598179284,INXXX382,2724,2046,-
153874,intrinsic neuron,acetylcholine,0.8210230469703674,TBD,-,971220564,INXXX244,3878,2236,-
155278,intrinsic neuron,acetylcholine,0.9328480362892151,01A,chemosensory_unknown,526107360,IN01A059,2067,2908,-
164552,intrinsic neuron,acetylcholine,0.8630427718162537,TBD,unknown,2204796512,INXXX100,8887,11748,-
164572,intrinsic neuron,acetylcholine,0.8539341688156128,TBD,chemosensory_unknown,582122203,INXXX370,3616,1394,-
10163,ascending neuron,acetylcholine,0.9477078318595886,23B,-,3296748513,AN23B003,9868,8669,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10585,ascending neuron,acetylcholine,0.6933901906013489,05B,proprioceptive_tactile,2486724360,AN05B096,6793,4165,5B? in T3 LHS; 1st pass ECM
10585,ascending neuron,acetylcholine,0.6933901906013489,05B,proprioceptive_tactile,2486724360,AN05B096,6793,4165,5B? in T3 LHS; 1st pass ECM
10919,intrinsic neuron,gaba,0.8646255731582642,TBD,mixed,2960693905,INXXX044,15145,10240,-
11222,ascending neuron,acetylcholine,0.9756197333335876,17A,tactile_unknown,2642137472,AN17A018,9071,6309,9B??
11259,ascending neuron,acetylcholine,0.722917914390564,TBD,tactile_unknown,3170040857,ANXXX027,5921,14495,-
11448,intrinsic neuron,acetylcholine,0.7213810086250305,TBD,mixed,1005716282,INXXX224,4937,2259,-
11478,ascending neuron,gaba,0.8758688569068909,01B,tactile_unknown,3062721656,AN01B002,13067,12549,-
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11742,intrinsic neuron,acetylcholine,0.9233138561248779,TBD,-,2171488398,INXXX073,13740,3887,crosses aV
11742,intrinsic neuron,acetylcholine,0.9233138561248779,TBD,-,2171488398,INXXX073,13740,3887,crosses aV
11758,ascending neuron,acetylcholine,0.8968434929847717,09B,chemosensory_unknown,2222224884,AN09B018,4768,6716,-
11810,ascending neuron,acetylcholine,0.9030006527900696,TBD,mixed,2555347806,ANXXX055,10081,8699,-
11810,ascending neuron,acetylcholine,0.9030006527900696,TBD,mixed,2555347806,ANXXX055,10081,8699,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11895,ascending neuron,acetylcholine,0.9207219481468201,05B,-,2328625874,AN05B097,6199,2381,-
11959,descending neuron,gaba,0.9039970636367798,NA,chemosensory_unknown,4375046907,DNg98,38669,1916,-
12127,ascending neuron,acetylcholine,0.8188527822494507,TBD,tactile_unknown,3416868308,ANXXX027,7040,15318,-
12556,intrinsic neuron,acetylcholine,0.9134504795074463,01A,chemosensory_unknown,1657676157,IN01A045,10871,3842,aV
12556,intrinsic neuron,acetylcholine,0.9134504795074463,01A,chemosensory_unknown,1657676157,IN01A045,10871,3842,aV
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13623,intrinsic neuron,gaba,0.35319867730140686,00A,-,1424633740,IN00A017,4278,2730,aV; may be midline rather than LHS
13623,intrinsic neuron,gaba,0.35319867730140686,00A,-,1424633740,IN00A017,4278,2730,aV; may be midline rather than LHS
13709,intrinsic neuron,acetylcholine,0.8799465298652649,12A,-,855153121,IN12A048,3489,1399,-
13709,intrinsic neuron,acetylcholine,0.8799465298652649,12A,-,855153121,IN12A048,3489,1399,-
14115,ascending neuron,gaba,0.9236704707145691,05B,-,1256172473,AN05B040,3890,3633,5B in T1 RHS; 1st pass ECM
14115,ascending neuron,gaba,0.9236704707145691,05B,-,1256172473,AN05B040,3890,3633,5B in T1 RHS; 1st pass ECM
14348,intrinsic neuron,gaba,0.7114673256874084,TBD,unknown,563003127,INXXX332,2376,1707,post aV; 13B?
14487,ascending neuron,acetylcholine,0.9574224352836609,TBD,chemosensory_unknown,1171534908,ANXXX196,3657,4066,-
14618,intrinsic neuron,acetylcholine,0.9075103998184204,03A,-,812645253,IN03A055,4686,1652,3A in T3 LHS
14618,intrinsic neuron,acetylcholine,0.9075103998184204,03A,-,812645253,IN03A055,4686,1652,3A in T3 LHS
14672,ascending neuron,gaba,0.9259514808654785,05B,-,1162998185,AN05B036,4351,3441,5B in T2 RHS; 1st pass ECM
14672,ascending neuron,gaba,0.9259514808654785,05B,-,1162998185,AN05B036,4351,3441,5B in T2 RHS; 1st pass ECM
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
15352,intrinsic neuron,gaba,0.8932679295539856,05B,mixed,928144001,IN05B028,2672,4085,-
15363,ascending neuron,acetylcholine,0.9419374465942383,09B,chemosensory_unknown,1355027248,AN09B018,2801,3496,-
15363,ascending neuron,acetylcholine,0.9419374465942383,09B,chemosensory_unknown,1355027248,AN09B018,2801,3496,-
15760,intrinsic neuron,gaba,0.7734110355377197,00A,chemosensory_unknown,617566132,IN00A033,3143,1404,could be midline
16010,intrinsic neuron,acetylcholine,0.961642324924469,01A,-,910861434,IN01A046,4420,2274,aV contra only
16505,intrinsic neuron,acetylcholine,0.8486608862876892,01A,mixed,990882779,IN01A031,5763,4574,"aV, contra only"
16505,intrinsic neuron,acetylcholine,0.8486608862876892,01A,mixed,990882779,IN01A031,5763,4574,"aV, contra only"
16577,intrinsic neuron,gaba,0.837509036064148,05B,mixed,917329218,IN05B028,3292,4140,-
16736,intrinsic neuron,acetylcholine,0.9423402547836304,01A,chemosensory_unknown,687908496,IN01A059,3114,4252,aV
17168,intrinsic neuron,acetylcholine,0.9045841097831726,03A,-,772312387,IN03A052,3117,1616,3A in T2 LHS
17201,intrinsic neuron,acetylcholine,0.9299829006195068,12A,-,781882510,IN12A039,3620,1090,-
17201,intrinsic neuron,acetylcholine,0.9299829006195068,12A,-,781882510,IN12A039,3620,1090,-
17390,intrinsic neuron,glutamate,0.6813772916793823,02A,chemosensory_unknown,393240481,IN02A044,1464,787,aV; was: A4
17509,intrinsic neuron,acetylcholine,0.9092310070991516,03A,-,718034141,IN03A055,4761,1735,3A in T3 LHS
18229,intrinsic neuron,acetylcholine,0.9477362036705017,01A,chemosensory_unknown,686523994,IN01A059,3226,4460,aV
18660,intrinsic neuron,gaba,0.8622843623161316,05B,mixed,750761669,IN05B028,2424,3317,was: A4
18660,intrinsic neuron,gaba,0.8622843623161316,05B,mixed,750761669,IN05B028,2424,3317,was: A4
18706,intrinsic neuron,acetylcholine,0.9096922278404236,01A,chemosensory_unknown,646886107,IN01A061,3038,3653,"aV, mainly contra"
18951,sensory neuron,acetylcholine,0.8415606617927551,-,chemosensory,437212911,SNch01,3094,440,-
19264,intrinsic neuron,acetylcholine,0.932237446308136,01A,chemosensory_unknown,603217410,IN01A045,4193,2154,"was: A3; aV, ipsi ventral dendrites, contra axon"
19701,intrinsic neuron,gaba,0.7267913818359375,TBD,-,591765727,INXXX359,3251,1028,-
19701,intrinsic neuron,gaba,0.7267913818359375,TBD,-,591765727,INXXX359,3251,1028,-
19989,intrinsic neuron,acetylcholine,0.6719168424606323,01A,chemosensory_unknown,592604505,IN01A045,2593,2109,ant aV
20129,ascending neuron,acetylcholine,0.8794668316841125,09B,chemosensory_unknown,1060795929,AN09B018,1779,3361,-
20129,ascending neuron,acetylcholine,0.8794668316841125,09B,chemosensory_unknown,1060795929,AN09B018,1779,3361,-
20394,intrinsic neuron,gaba,0.840580403804779,TBD,tactile_unknown,553221735,INXXX429,2338,2742,-
20558,intrinsic neuron,acetylcholine,0.9102005362510681,01A,chemosensory_unknown,529772843,IN01A059,2426,3262,aV contra
20672,ascending neuron,acetylcholine,0.7670592665672302,17A,tactile,927607304,AN17A068,2748,1561,1A? in T1 LHS
20672,ascending neuron,acetylcholine,0.7670592665672302,17A,tactile,927607304,AN17A068,2748,1561,1A? in T1 LHS
20729,intrinsic neuron,acetylcholine,0.8478674292564392,TBD,chemosensory_unknown,514641044,INXXX400,2592,1247,-
21008,intrinsic neuron,glutamate,0.8320077657699585,02A,chemosensory_unknown,503360264,IN02A044,1721,933,aV
21008,intrinsic neuron,glutamate,0.8320077657699585,02A,chemosensory_unknown,503360264,IN02A044,1721,933,aV
21361,ascending neuron,gaba,0.7120566368103027,05B,mixed,708360406,AN05B059,1181,1455,5B? in T3 LHS
21773,sensory neuron,acetylcholine,0.7911351323127747,-,chemosensory,502007823,SNch01,3716,556,-
22045,sensory neuron,acetylcholine,0.7875754833221436,-,chemosensory,484698028,SNch01,3001,491,-
22045,sensory neuron,acetylcholine,0.7875754833221436,-,chemosensory,484698028,SNch01,3001,491,-
22055,intrinsic neuron,glutamate,0.7116155028343201,02A,chemosensory_unknown,459474454,IN02A044,1915,1028,Runs with 2A in A3 - ant aV
22090,sensory neuron,acetylcholine,0.8019856214523315,-,chemosensory,483269677,SNch01,3370,576,-
22090,sensory neuron,acetylcholine,0.8019856214523315,-,chemosensory,483269677,SNch01,3370,576,-
22193,intrinsic neuron,glutamate,0.6792911291122437,02A,chemosensory_unknown,444155292,IN02A044,1806,935,-
22314,intrinsic neuron,glutamate,0.7879443168640137,02A,chemosensory_unknown,443459180,IN02A044,1828,811,aV
22314,intrinsic neuron,glutamate,0.7879443168640137,02A,chemosensory_unknown,443459180,IN02A044,1828,811,aV
22411,sensory neuron,acetylcholine,0.818818211555481,-,chemosensory,369379247,SNch01,2945,293,-
23058,intrinsic neuron,glutamate,0.7349751591682434,02A,chemosensory_unknown,409540385,IN02A044,1590,938,-
23476,sensory neuron,acetylcholine,0.6957475543022156,-,chemosensory,420076845,SNch01,2843,301,-
23476,sensory neuron,acetylcholine,0.6957475543022156,-,chemosensory,420076845,SNch01,2843,301,-
23532,sensory neuron,acetylcholine,0.7432100772857666,-,chemosensory,384590231,SNch01,2982,594,-
23532,sensory neuron,acetylcholine,0.7432100772857666,-,chemosensory,384590231,SNch01,2982,594,-
23783,sensory neuron,acetylcholine,0.8116188049316406,-,chemosensory,400315935,SNch01,2835,366,-
23783,sensory neuron,acetylcholine,0.8116188049316406,-,chemosensory,400315935,SNch01,2835,366,-
23851,intrinsic neuron,acetylcholine,0.9146054983139038,23B,mixed,462436304,IN23B058,1879,2087,23B in T3 LHS
23851,intrinsic neuron,acetylcholine,0.9146054983139038,23B,mixed,462436304,IN23B058,1879,2087,23B in T3 LHS
24180,sensory neuron,acetylcholine,0.8273647427558899,-,chemosensory,359128096,SNch01,2709,281,-
24407,intrinsic neuron,acetylcholine,0.9149786233901978,23B,mixed,484484268,IN23B058,1691,1986,23B in T3 LHS
